Company Name,Sector,Stage,Investment Amount,Investment Type,Investment Date,Founder Name,Founder Email,Quarter,Type,Revenue,Burn,Traction,Runway Months,Narrative Good,Narrative Bad,Narrative Help
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,8,FORECAST,651815.5835,113241.3447,20294.37751,,,,
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,1,ACTUAL,49850.36006,46013.95304,490.5513043,8.168418103,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,567161.8744,SAFE,01/12/2024,Founder 4,founder4@shopgenius.com,2,ACTUAL,45626.18956,59505.04665,594.9534533,4.664686662,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,1,FORECAST,36406.66465,125793.6907,728.2286522,,,,
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,2,FORECAST,45479.46564,136160.4395,1139.239582,,,,
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,3,FORECAST,80693.33167,162772.2423,1759.209258,,,,
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,4,FORECAST,66477.73473,187242.9548,1722.11734,,,,
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,5,FORECAST,180415.6769,206419.6119,3569.716754,,,,
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,6,FORECAST,232087.8344,200502.792,8946.282255,,,,
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,7,FORECAST,281239.0134,279916.3363,5542.113716,,,,
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,8,FORECAST,155525.9411,212793.1309,13395.34649,,,,
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,1,ACTUAL,50368.7096,117476.1138,1007.506122,12.55128926,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,2,ACTUAL,41170.34045,128757.643,1031.297988,9.302637491,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,3,ACTUAL,74401.2314,226167.4501,1622.034094,13.75878449,Strong customer acquisition,Higher than expected burn,Need help with hiring
ShopGenius,E-commerce,Series B,1387192.492,SAFE,01/11/2024,Founder 4,founder4@shopgenius.com,4,ACTUAL,75751.93778,249315.4103,1962.367192,8.832432815,Strong customer acquisition,Higher than expected burn,Need help with hiring
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,1,FORECAST,30106.94344,114470.4932,1086.152917,,,,
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,2,FORECAST,37944.32431,129479.8917,1610.806695,,,,
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,3,FORECAST,46471.3425,138649.8425,2726.906838,,,,
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,4,FORECAST,58815.00919,166087.4962,4694.019439,,,,
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,5,FORECAST,83717.14281,199680.1106,4254.400281,,,,
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,6,FORECAST,76016.33443,201650.2622,5219.012181,,,,
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,7,FORECAST,164230.0115,160327.2988,8028.93655,,,,
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,8,FORECAST,486448.95,200677.8812,28402.12101,,,,
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,1,ACTUAL,32901.22391,132381.8012,1186.960755,4.851331079,Strong customer acquisition,Higher than expected burn,Need help with hiring
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,2,ACTUAL,30913.12596,158914.6146,1312.31933,7.982028775,Strong customer acquisition,Higher than expected burn,Need help with hiring
SmartRetail,E-commerce,Series B,517641.0321,CLN,01/03/2024,Founder 20,founder20@smartretail.com,3,ACTUAL,58345.18457,143566.2611,3423.655832,8.649052509,Strong customer acquisition,Higher than expected burn,Need help with hiring
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,1,FORECAST,54875.52017,127860.062,785.9559478,,,,
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,2,FORECAST,75378.16328,135677.0593,1288.419331,,,,
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,3,FORECAST,81034.09873,152204.7231,2031.965078,,,,
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,4,FORECAST,109583.0939,170141.7514,3499.521347,,,,
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,5,FORECAST,214744.1621,185881.933,4141.364001,,,,
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,6,FORECAST,171886.1005,250294.398,3924.332385,,,,
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,7,FORECAST,436390.0611,272562.254,17645.13916,,,,
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,8,FORECAST,910038.0093,267438.0643,23276.67642,,,,
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,1,ACTUAL,49478.29633,133501.631,708.6540804,13.5774576,Strong customer acquisition,Higher than expected burn,Need help with hiring
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,2,ACTUAL,63163.50788,139319.4956,1079.637405,5.687420667,Strong customer acquisition,Higher than expected burn,Need help with hiring
SmartRetail,E-commerce,Series B,1186352.659,CLN,31/03/2024,Founder 20,founder20@smartretail.com,3,ACTUAL,87906.65149,154596.4121,2204.297311,10.72955993,Strong customer acquisition,Higher than expected burn,Need help with hiring
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,1,FORECAST,22061.25079,122871.1676,383.3001389,,,,
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,2,FORECAST,26731.66857,134165.3334,500.137882,,,,
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,3,FORECAST,31918.38843,137986.6925,985.8587788,,,,
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,4,FORECAST,46703.1753,145606.3458,901.6352204,,,,
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,5,FORECAST,50278.16654,178756.1534,1170.136301,,,,
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,6,FORECAST,158330.2029,167108.2923,3368.171885,,,,
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,7,FORECAST,87295.11054,269555.2033,8445.192093,,,,
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,8,FORECAST,96038.46979,174620.4767,8034.815119,,,,
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,1,ACTUAL,14251.33836,115893.4222,247.6078998,10.8761082,Strong customer acquisition,Higher than expected burn,Need help with hiring
SmartRetail,E-commerce,Series B,964143.578,CLN,01/02/2024,Founder 20,founder20@smartretail.com,2,ACTUAL,19368.97141,172889.5682,362.3850233,12.38420986,Strong customer acquisition,Higher than expected burn,Need help with hiring
